tmdb_id,tmdb_fetch_status,tmdb_title,tmdb_release_date,tmdb_original_language,tmdb_popularity,tmdb_budget,tmdb_revenue,tmdb_status,tmdb_vote_average,tmdb_vote_count,tmdb_primary_company,tmdb_primary_country
608,ok,Men in Black II,2002-07-03,en,7.8898,140000000,445135288,Released,6.384,10600,Columbia Pictures,United States of America
4147,ok,Road to Perdition,2002-07-12,en,5.8889,80000000,181001478,Released,7.352,3970,DreamWorks Pictures,United States of America
818,ok,Austin Powers in Goldmember,2002-07-26,en,5.5803,63000000,296938801,Released,6.018,3409,Eric's Boy,United States of America
2675,ok,Signs,2002-08-02,en,7.6556,72000000,408200000,Released,6.698,6221,Touchstone Pictures,United States of America
7451,ok,xXx,2002-08-09,en,62.2358,70000000,277448382,Released,5.987,4876,Revolution Studios,United States of America
4108,ok,The Transporter,2002-10-02,en,8.7374,21000000,43900000,Released,6.72,5785,TF1 Films Production,United States of America
11013,ok,Secretary,2002-09-20,en,24.1811,4000000,9300000,Released,6.791,1884,Slough Pond,United States of America
129,ok,Spirited Away,2001-07-20,ja,32.5404,19000000,274925095,Released,8.534,18222,Studio Ghibli,Japan
11529,ok,Sweet Home Alabama,2002-09-26,en,4.9072,30000000,180622424,Released,6.418,1691,Touchstone Pictures,United States of America
9533,ok,Red Dragon,2002-10-02,en,1.7426,78000000,209196298,Released,7.042,4703,Universal Pictures,Germany
1430,ok,Bowling for Columbine,2002-10-09,en,11.5092,4000000,35564473,Released,7.512,1682,Vif Babelsberger Filmproduktion,Canada
8051,ok,Punch-Drunk Love,2002-10-11,en,5.0344,25000000,24665649,Released,7.102,2723,Revolution Studios,United States of America
565,ok,The Ring,2002-10-18,en,9.2521,48000000,249348933,Released,6.699,6638,DreamWorks Pictures,United States of America
65,ok,8 Mile,2002-11-08,en,7.9962,41000000,242875078,Released,7.142,7781,Mikona Productions,Germany
672,ok,Harry Potter and the Chamber of Secrets,2002-11-13,en,18.8512,100000000,876688482,Released,7.703,23479,Warner Bros. Pictures,United Kingdom
36669,ok,Die Another Day,2002-11-17,en,7.4169,142000000,431971116,Released,5.998,3866,EON Productions,United Kingdom
2103,ok,Solaris,2002-11-27,en,3.354,47000000,30002758,Released,5.947,1437,20th Century Fox,United States of America
2757,ok,Adaptation.,2002-12-06,en,4.2013,19000000,32800000,Released,7.339,2757,Columbia Pictures,United States of America
7299,ok,Equilibrium,2002-12-06,en,5.5021,20000000,5400000,Released,7.047,4983,Dimension Films,United States of America
2755,ok,About Schmidt,2002-12-12,en,2.9834,30000000,105834556,Released,6.9,1361,Avery Pix,United States of America
121,ok,The Lord of the Rings: The Two Towers,2002-12-18,en,22.6205,79000000,926287400,Released,8.416,23763,New Line Cinema,New Zealand
1429,ok,25th Hour,2002-12-19,en,3.6454,5000000,23932055,Released,7.323,2555,Touchstone Pictures,United States of America
3131,ok,Gangs of New York,2002-12-14,en,7.6454,100000000,193772504,Released,7.316,7172,Miramax,United States of America
8392,ok,My Neighbor Totoro,1988-04-16,ja,12.0447,3700000,41000000,Released,8.062,8760,Studio Ghibli,Japan
640,ok,Catch Me If You Can,2002-12-16,en,14.7019,52000000,352114312,Released,7.977,17003,Kemp Company,United States of America
1574,ok,Chicago,2002-12-10,en,5.0673,45000000,306776732,Released,7.128,2891,Miramax,United States of America
423,ok,The Pianist,2002-09-17,en,13.0998,35000000,120098945,Released,8.374,10089,R.P. Productions,France
598,ok,City of God,2002-08-30,pt,15.0009,3300000,30641770,Released,8.43,8138,O2 Filmes,Brazil
9919,ok,How to Lose a Guy in 10 Days,2003-02-07,en,8.7971,50000000,177500000,Released,6.9,4441,Paramount Pictures,United States of America
9480,ok,Daredevil,2003-02-14,en,7.1674,78000000,179179718,Released,5.293,5435,Marvel Enterprises,Switzerland
11635,ok,Old School,2003-02-21,en,8.4241,24000000,87100000,Released,6.629,2094,The Montecito Picture Company,United States of America
455,ok,Bend It Like Beckham,2002-04-11,en,4.0716,3500000,76585951,Released,6.325,2011,Kintop Pictures,Germany
1817,ok,Phone Booth,2003-01-06,en,4.763,13000000,97837138,Released,6.9,4127,Fox 2000 Pictures,United States of America
11299,ok,Cowboy Bebop: The Movie,2001-09-01,ja,3.721,0,0,Released,7.723,1023,TriStar Pictures,Japan
9506,ok,Anger Management,2003-04-11,en,4.899,75000000,195745823,Released,6.161,3420,Columbia Pictures,United States of America
8326,ok,Holes,2003-04-18,en,4.4186,20000000,71406573,Released,6.901,1532,Phoenix Pictures,United States of America
2832,ok,Identity,2003-04-25,en,10.8701,28000000,90259536,Released,7.177,4316,Konrad Pictures,United States of America
36658,ok,X2,2003-04-27,en,0.4947,110000000,407711549,Released,7.036,10844,The Donners' Company,United States of America
10515,ok,Castle in the Sky,1986-08-02,ja,7.1684,3000000,5228752,Released,7.969,4658,Studio Ghibli,Japan
604,ok,The Matrix Reloaded,2003-05-15,en,10.2518,150000000,738599701,Released,7.073,11884,Village Roadshow Pictures,United States of America
310,ok,Bruce Almighty,2003-05-23,en,8.3468,80000000,484592874,Released,6.725,11441,Pit Bull Productions,United States of America
12,ok,Finding Nemo,2003-05-30,en,20.4996,94000000,940335536,Released,7.818,20470,Pixar,United States of America
9654,ok,The Italian Job,2003-05-30,en,7.5647,60000000,176070171,Released,6.787,5976,De Line Pictures,France
170,ok,28 Days Later,2002-10-31,en,12.0803,8000000,82784517,Released,7.242,8425,DNA Films,United Kingdom
9471,ok,Charlie's Angels: Full Throttle,2003-06-25,en,4.8387,120000000,259175788,Released,5.486,3272,Wonderland Sound and Vision,United States of America
1927,ok,Hulk,2003-06-19,en,8.7914,137000000,245360480,Released,5.579,6234,Marvel Enterprises,United States of America
296,ok,Terminator 3: Rise of the Machines,2003-07-02,en,8.5363,200000000,435000000,Released,6.187,7201,Intermedia Films,Germany
22,ok,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,en,18.9628,140000000,655011224,Released,7.821,22121,Walt Disney Pictures,United States of America
8698,ok,The League of Extraordinary Gentlemen,2003-07-11,en,5.4381,78000000,179265204,Released,5.976,4322,20th Century Fox,Germany
10330,ok,Freaky Friday,2003-08-05,en,5.9327,26000000,160846332,Released,6.58,4244,Casual Friday Productions,United States of America
7270,ok,Matchstick Men,2003-09-12,en,2.8399,62000000,65565672,Released,7.003,1964,Warner Bros. Pictures,United Kingdom
153,ok,Lost in Translation,2003-09-18,en,7.8487,4000000,119723856,Released,7.4,8042,American Zoetrope,United Kingdom
277,ok,Underworld,2003-09-19,en,6.6703,22000000,95708457,Released,6.8,6559,Screen Gems,United States of America
9662,ok,The Triplets of Belleville,2003-06-11,fr,2.1743,9500000,14776760,Released,7.4,1036,Les Armateurs,France
891,ok,All the President's Men,1976-04-09,en,4.9438,8500000,70600000,Released,7.661,2060,Wildwood Enterprises,United States of America
4543,ok,Monty Python's The Meaning of Life,1983-03-31,en,3.4209,9000000,42749697,Released,7.3,2091,Celandine Films,United Kingdom
1584,ok,School of Rock,2003-10-03,en,7.5639,35000000,131098967,Released,7.082,6146,Paramount Pictures,United States of America
322,ok,Mystic River,2003-10-08,en,6.2818,25000000,156800000,Released,7.743,7408,Warner Bros. Pictures,United States of America
11775,ok,Intolerable Cruelty,2003-10-10,en,3.3144,60000000,119940815,Released,5.955,1656,Universal Pictures,United States of America
24,ok,Kill Bill: Vol. 1,2003-10-10,en,12.6109,30000000,180906076,Released,7.97,18835,Miramax,United States of America
4256,ok,Scary Movie 3,2003-10-24,en,7.7476,45000000,220673217,Released,5.963,4447,Brad Grey Pictures,United States of America
605,ok,The Matrix Revolutions,2003-11-05,en,9.0224,150000000,424988211,Released,6.75,10745,Village Roadshow Pictures,United States of America
10719,ok,Elf,2003-11-07,en,6.1482,32000000,228500000,Released,6.666,4516,New Line Cinema,United States of America
508,ok,Love Actually,2003-09-07,en,7.9181,40000000,250779876,Released,7.096,7358,Working Title Films,France
8619,ok,Master and Commander: The Far Side of the World,2003-11-14,en,5.1027,150000000,211623421,Released,7.19,3498,20th Century Fox,United States of America
470,ok,21 Grams,2003-09-06,en,4.3137,20000000,60427839,Released,7.322,3379,This is that,United States of America
10147,ok,Bad Santa,2003-11-26,en,4.4725,23000000,76500000,Released,6.569,2377,Mike Zoss Productions,United States of America
860,ok,WarGames,1983-06-03,en,5.3196,12000000,124600000,Released,7.069,2138,Sherwood Productions,United States of America
3176,ok,Battle Royale,2000-12-16,ja,5.0116,4500000,30600000,Released,7.3,3791,Toei Company,Japan
79,ok,Hero,2002-12-19,zh,7.5113,31000000,177394432,Released,7.509,2480,Beijing New Picture Film Co. Ltd.,Hong Kong
81,ok,Nausicaä of the Valley of the Wind,1984-03-11,ja,6.2778,1000000,9016411,Released,7.949,4044,Topcraft,Japan
616,ok,The Last Samurai,2003-12-05,en,11.0221,140000000,456800000,Released,7.604,7493,Radar Pictures,United States of America
587,ok,Big Fish,2003-12-10,en,9.4063,70000000,123200000,Released,7.758,7729,Columbia Pictures,United States of America
122,ok,The Lord of the Rings: The Return of the King,2003-12-17,en,34.5875,94000000,1118888979,Released,8.5,26404,New Line Cinema,New Zealand
5966,ok,Along Came Polly,2004-01-16,en,5.3051,42000000,178300000,Released,6.029,3006,Jersey Films,United States of America
1954,ok,The Butterfly Effect,2004-01-17,en,7.0955,13000000,96800000,Released,7.575,8179,FilmEngine,Canada
1824,ok,50 First Dates,2004-02-13,en,9.0103,75000000,196482882,Released,6.871,7685,Columbia Pictures,United States of America
338,ok,"Good Bye, Lenin!",2003-02-13,de,3.1249,4800000,79384880,Released,7.542,2615,WDR,Germany
9384,ok,Starsky & Hutch,2004-03-05,en,4.0848,60000000,170300000,Released,5.825,2508,Warner Bros. Pictures,United States of America
10591,ok,The Girl Next Door,2004-04-09,en,13.9748,21000000,31635150,Released,6.736,3976,Epsilon Motion Pictures,Switzerland
38,ok,Eternal Sunshine of the Spotless Mind,2004-03-19,en,23.8908,20000000,72258126,Released,8.09,16260,Focus Features,United States of America
553,ok,Dogville,2003-05-21,en,5.4467,10000000,16690617,Released,7.754,2672,Zentropa Entertainments,Denmark
1487,ok,Hellboy,2004-04-02,en,6.2074,66000000,99318987,Released,6.674,7386,Revolution Studios,United States of America
923,ok,Dawn of the Dead,1978-09-02,en,4.905,640000,55000000,Released,7.487,2282,Dawn Associates,Italy
393,ok,Kill Bill: Vol. 2,2004-04-16,en,9.4923,30000000,152159461,Released,7.878,14990,Super Cool ManChu,United States of America
10096,ok,13 Going on 30,2004-04-13,en,8.0369,37000000,96458118,Released,6.8,5513,Revolution Studios,United States of America
9509,ok,Man on Fire,2004-04-23,en,18.9198,70000000,130300000,Released,7.461,5632,Fox 2000 Pictures,Switzerland
10625,ok,Mean Girls,2004-04-30,en,15.6178,17000000,130195052,Released,7.223,9407,Broadway Video,United States of America
7131,ok,Van Helsing,2004-05-03,en,24.5112,160000000,300257475,Released,6.401,6590,Universal Pictures,Czech Republic
652,ok,Troy,2004-05-13,en,19.5007,175000000,497409852,Released,7.168,10979,Warner Bros. Pictures,United Kingdom
809,ok,Shrek 2,2004-05-19,en,13.6731,150000000,935454538,Released,7.311,13360,DreamWorks Animation,United States of America
435,ok,The Day After Tomorrow,2004-05-26,en,7.5559,125000000,552639571,Released,6.6,8801,20th Century Fox,United States of America
673,ok,Harry Potter and the Prisoner of Azkaban,2004-05-31,en,20.6987,130000000,789804554,Released,8.008,23050,Warner Bros. Pictures,United Kingdom
2789,ok,The Chronicles of Riddick,2004-06-11,en,2.9311,105000000,115772733,Released,6.55,4462,Radar Pictures,United States of America
8193,ok,Napoleon Dynamite,2004-06-11,en,3.9401,400000,46118097,Released,6.786,2140,Napoleon Pictures,United States of America
9372,ok,Super Size Me,2004-01-17,en,1.6666,65000,28575078,Released,6.723,1768,The Con,United States of America
9472,ok,DodgeBall: A True Underdog Story,2004-06-18,en,5.4203,20000000,168423227,Released,6.363,3803,20th Century Fox,United States of America
594,ok,The Terminal,2004-06-17,en,6.5797,60000000,219417255,Released,7.352,8645,DreamWorks Pictures,United States of America
11036,ok,The Notebook,2004-06-25,en,21.3009,29000000,115600000,Released,7.888,12476,New Line Cinema,United States of America
1777,ok,Fahrenheit 9/11,2004-06-25,en,3.0762,6000000,222400000,Released,7.084,1516,Fellowship Adventure Group,Italy
558,ok,Spider-Man 2,2004-06-25,en,9.0594,200000000,788976453,Released,7.304,16260,Marvel Enterprises,United States of America
8699,ok,Anchorman: The Legend of Ron Burgundy,2004-06-28,en,4.7954,26000000,90574188,Released,6.702,4563,DreamWorks Pictures,United States of America
2048,ok,"I, Robot",2004-07-15,en,9.8265,120000000,347234916,Released,6.961,12590,Davis Entertainment,United States of America
2502,ok,The Bourne Supremacy,2004-07-23,en,7.4897,75000000,288500217,Released,7.329,8110,Universal Pictures,United States of America
6947,ok,The Village,2004-07-30,en,5.4822,60000000,256700000,Released,6.482,4557,Touchstone Pictures,United States of America
401,ok,Garden State,2004-07-28,en,3.1323,2500000,26781723,Released,7.08,2037,Camelot Pictures,United States of America
1538,ok,Collateral,2004-08-04,en,6.8194,65000000,220239925,Released,7.2,6230,Paramount Pictures,United States of America
11282,ok,Harold & Kumar Go to White Castle,2004-07-02,en,4.195,9000000,23936908,Released,6.6,2255,Senator International,United States of America
1653,ok,The Motorcycle Diaries,2004-02-06,es,3.0853,0,57663224,Released,7.418,1421,Film4 Productions,Argentina
747,ok,Shaun of the Dead,2004-04-09,en,7.6893,6000000,39396175,Released,7.542,9280,WT² Productions,United Kingdom
1599,ok,I ♥ Huckabees,2004-09-10,en,3.2352,22000000,20094909,Released,6.295,699,Fox Searchlight Pictures,Germany
3989,ok,Team America: World Police,2004-10-10,en,3.0905,32000000,50826898,Released,6.734,2036,Paramount Pictures,United States of America
9675,ok,Sideways,2004-10-22,en,4.1329,16000000,109502303,Released,7.118,1873,Fox Searchlight Pictures,United States of America
4553,ok,The Machinist,2004-09-24,en,4.9914,5000000,8203235,Released,7.5,6110,Castelao Productions,Spain
176,ok,Saw,2004-10-01,en,11.0181,1200000,104045735,Released,7.421,10002,Twisted Pictures,United States of America
9806,ok,The Incredibles,2004-10-27,en,16.0014,92000000,631442092,Released,7.7,18807,Pixar,United States of America
9801,ok,Bridget Jones: The Edge of Reason,2004-11-10,en,3.1808,40000000,265126918,Released,6.228,3017,StudioCanal,United Kingdom
866,ok,Finding Neverland,2004-10-29,en,3.744,25000000,116766556,Released,7.318,3726,Miramax,United States of America
2059,ok,National Treasure,2004-11-19,en,7.2221,100000000,347500000,Released,6.651,6824,Walt Disney Pictures,United States of America
9550,ok,House of Flying Daggers,2004-08-03,zh,4.1842,15000000,92863945,Released,7.264,1783,China Film Co-Production,China
163,ok,Ocean's Twelve,2004-12-09,en,6.9413,110000000,362744280,Released,6.566,7850,Warner Bros. Pictures,United States of America
55931,ok,The Animatrix,2003-05-09,en,4.9947,5000000,68000000,Released,7.216,1759,Warner Bros. Pictures,Japan
11774,ok,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,en,5.9683,140000000,209073645,Released,6.819,5262,Paramount Pictures,United States of America
670,ok,Oldboy,2003-11-21,ko,19.0948,3000000,17500000,Released,8.2,9778,Show East,South Korea
3509,ok,A Scanner Darkly,2006-07-07,en,3.5582,8700000,7659918,Released,6.798,1933,Warner Independent Pictures,United States of America
70,ok,Million Dollar Baby,2004-12-05,en,7.5253,30000000,216763646,Released,7.954,10309,Lakeshore Entertainment,Switzerland
205,ok,Hotel Rwanda,2004-12-22,en,4.1318,17500000,38000000,Released,7.719,3151,United Artists,United States of America
118,ok,Charlie and the Chocolate Factory,2005-07-13,en,11.5146,150000000,475000000,Released,7.038,16060,Warner Bros. Pictures,United Kingdom
421,ok,The Life Aquatic with Steve Zissou,2004-12-10,en,3.8228,50000000,34808403,Released,7.074,3148,American Empirical Pictures,United States of America
2567,ok,The Aviator,2004-12-17,en,7.1753,110000000,213719942,Released,7.217,5811,Warner Bros. Pictures,Germany
693,ok,Meet the Fockers,2004-12-22,en,6.9922,80000000,516642939,Released,6.254,5130,Universal Pictures,United States of America
613,ok,Downfall,2004-09-16,de,5.8193,16000000,92181574,Released,7.9,4277,NDR,Austria
4935,ok,Howl's Moving Castle,2004-09-09,ja,22.6675,24000000,236049757,Released,8.386,11000,Studio Ghibli,Japan
8488,ok,Hitch,2005-02-11,en,5.598,70000000,371600000,Released,6.579,6196,Columbia Pictures,United States of America
561,ok,Constantine,2005-02-08,en,12.2312,100000000,230900000,Released,7.122,7955,Village Roadshow Pictures,Germany
187,ok,Sin City,2005-04-01,en,6.8374,40000000,158733820,Released,7.464,8788,Dimension Films,United States of America
7453,ok,The Hitchhiker's Guide to the Galaxy,2005-04-28,en,6.7213,50000000,104500000,Released,6.684,4212,Spyglass Entertainment,United Kingdom
1640,ok,Crash,2005-05-06,en,5.8415,6500000,98400000,Released,7.216,3850,Blackfriars Bridge Films,United States of America
1895,ok,Star Wars: Episode III - Revenge of the Sith,2005-05-17,en,10.1774,113000000,850000000,Released,7.5,14858,Lucasfilm Ltd.,United States of America
953,ok,Madagascar,2005-05-25,en,15.8565,75000000,542064525,Released,6.922,11675,Pacific Data Images,United States of America
787,ok,Mr. & Mrs. Smith,2005-06-07,en,17.2435,110000000,487287646,Released,6.691,11164,Regency Enterprises,Switzerland
272,ok,Batman Begins,2005-06-10,en,14.9364,150000000,374218673,Released,7.723,22499,Warner Bros. Pictures,United Kingdom
74,ok,War of the Worlds,2005-06-28,en,10.5579,132000000,603873119,Released,6.536,9118,Paramount Pictures,United States of America
9738,ok,Fantastic Four,2005-06-29,en,7.4645,100000000,333535934,Released,5.8,9944,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,Germany
9522,ok,Wedding Crashers,2005-07-13,en,6.3198,40000000,288500000,Released,6.497,4680,Avery Pix,United States of America
1635,ok,The Island,2005-07-21,en,6.6772,126000000,162949164,Released,6.693,5848,DreamWorks Pictures,United States of America
16320,ok,Serenity,2005-09-25,en,6.9509,39000000,38869464,Released,7.361,3844,Universal Pictures,United States of America
308,ok,Broken Flowers,2005-07-31,en,2.9817,10000000,46720491,Released,6.941,1471,Focus Features,United States of America
6957,ok,The 40 Year Old Virgin,2005-08-11,en,7.1962,26000000,177400000,Released,6.421,7185,Universal Pictures,United States of America
4442,ok,The Brothers Grimm,2005-08-26,en,4.2544,88000000,105300000,Released,5.852,2942,Summit Entertainment,United Kingdom
1830,ok,Lord of War,2005-09-16,en,6.7006,50000000,72600000,Released,7.343,5301,Endgame Entertainment,France
8202,ok,Æon Flux,2005-11-30,en,4.6655,62000000,53321673,Released,5.635,2439,Paramount Pictures,United States of America
3933,ok,Corpse Bride,2005-09-12,en,9.6453,40000000,118133252,Released,7.6,10128,Tim Burton Productions,United Kingdom
59,ok,A History of Violence,2005-09-23,en,13.1118,32000000,61477797,Released,7.163,3699,New Line Cinema,Germany
398,ok,Capote,2005-09-30,en,3.0057,7000000,49327405,Released,6.979,1631,United Artists,United States of America
533,ok,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15,en,5.5449,30000000,192610372,Released,7.118,3060,Aardman,United Kingdom
5236,ok,Kiss Kiss Bang Bang,2005-09-14,en,3.6916,15000000,15785148,Released,7.162,2991,Silver Pictures,United States of America
142,ok,Brokeback Mountain,2005-10-22,en,10.4018,14000000,178043761,Released,7.785,7513,Focus Features,Canada
3291,ok,"Good Night, and Good Luck.",2005-09-16,en,3.5955,7000000,54600000,Released,7.069,1099,Warner Independent Pictures,France
4348,ok,Pride & Prejudice,2005-09-16,en,14.6295,28000000,124604345,Released,8.049,8718,StudioCanal,France
674,ok,Harry Potter and the Goblet of Fire,2005-11-16,en,19.4481,150000000,895921036,Released,7.801,22057,Warner Bros. Pictures,United Kingdom
69,ok,Walk the Line,2005-09-13,en,5.1133,28000000,186800000,Released,7.497,3123,Mars Media Beteiligungs,Germany
411,ok,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,en,14.7845,180000000,745013115,Released,7.135,11444,Walt Disney Pictures,United Kingdom
254,ok,King Kong,2005-12-12,en,10.6579,207000000,562363449,Released,6.888,8459,Universal Pictures,United States of America
612,ok,Munich,2005-12-23,en,4.7747,70000000,130982129,Released,7.134,2982,Universal Pictures,United States of America
950,ok,Ice Age: The Meltdown,2006-03-29,en,11.489,80000000,660998756,Released,6.717,10308,20th Century Fox Animation,United States of America
752,ok,V for Vendetta,2006-02-23,en,8.4097,54000000,134686457,Released,7.899,15492,Virtual Studios,Germany
9388,ok,Thank You for Smoking,2005-09-09,en,2.9735,6500000,24793509,Released,7.196,2393,ContentFilm,United Kingdom
388,ok,Inside Man,2006-03-17,en,6.5797,45000000,186003591,Released,7.404,6318,40 Acres and a Mule Filmworks,United States of America
582,ok,The Lives of Others,2006-03-23,de,4.6124,2000000,77672685,Released,8.038,4098,Creado Film,Germany
186,ok,Lucky Number Slevin,2006-02-24,en,5.8982,27000000,56300000,Released,7.477,4430,FilmEngine,Canada
956,ok,Mission: Impossible III,2006-04-25,en,7.8243,150000000,398479497,Released,6.762,7575,Paramount Pictures,United States of America
591,ok,The Da Vinci Code,2006-05-17,en,7.8832,125000000,760006945,Released,6.725,10012,Imagine Entertainment,United States of America
36668,ok,X-Men: The Last Stand,2006-05-24,en,0.4852,210000000,459359555,Released,6.418,10330,The Donners' Company,United States of America
920,ok,Cars,2006-06-08,en,17.3519,120000000,461983149,Released,7.025,15040,Pixar,United States of America
9339,ok,Click,2006-06-23,en,9.1005,82500000,240685326,Released,6.304,7525,Original Film,United States of America
350,ok,The Devil Wears Prada,2006-06-29,en,247.6948,35000000,326588371,Released,7.389,13140,Fox 2000 Pictures,United States of America
58,ok,Pirates of the Caribbean: Dead Man's Chest,2006-07-06,en,19.5346,200000000,1066179747,Released,7.375,17061,Walt Disney Pictures,United States of America
1452,ok,Superman Returns,2006-06-28,en,6.6037,223000000,391081192,Released,5.804,4535,Warner Bros. Pictures,United States of America
773,ok,Little Miss Sunshine,2006-07-26,en,5.081,8000000,100523351,Released,7.691,7804,Big Beach,United States of America
1164,ok,Babel,2006-10-26,en,5.8619,25000000,135330835,Released,7.17,4052,Central Films,France
9718,ok,Talladega Nights: The Ballad of Ricky Bobby,2006-08-04,en,3.4918,72500000,163000000,Released,6.371,1881,Apatow Productions,United States of America
1593,ok,Night at the Museum,2006-12-20,en,9.8301,110000000,574480841,Released,6.599,10911,1492 Pictures,United States of America
1262,ok,Stranger Than Fiction,2006-11-10,en,3.1219,30000000,53653224,Released,7.287,2517,Three Strange Angels,United Kingdom
1402,ok,The Pursuit of Happyness,2006-12-14,en,10.7021,55000000,307077295,Released,7.9,10544,Escape Artists,United States of America
1491,ok,The Illusionist,2006-08-18,en,4.2747,16500000,87892388,Released,7.297,5291,Contagious Entertainment,United States of America
496,ok,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,en,5.0338,18000000,262552893,Released,6.785,5928,20th Century Fox,United Kingdom
1417,ok,Pan's Labyrinth,2006-10-11,es,10.4849,19000000,83258226,Released,7.762,11392,Estudios Picasso,Mexico
1422,ok,The Departed,2006-10-04,en,13.8754,90000000,291465000,Released,8.2,16109,Warner Bros. Pictures,Hong Kong
1523,ok,The Last King of Scotland,2006-09-27,en,3.7496,6000000,48600000,Released,7.4,2352,Fox Searchlight Pictures,United States of America
9693,ok,Children of Men,2006-09-22,en,9.0524,76000000,70595464,Released,7.609,7796,Universal Pictures,United Kingdom
1124,ok,The Prestige,2006-10-19,en,13.0174,40000000,109676311,Released,8.206,17490,Warner Bros. Pictures,United Kingdom
36557,ok,Casino Royale,2006-11-14,en,10.3033,150000000,599045960,Released,7.569,11630,Metro-Goldwyn-Mayer,United Kingdom
7551,ok,Déjà Vu,2006-11-22,en,6.6395,75000000,180557550,Released,6.881,5247,Touchstone Pictures,United States of America
1581,ok,The Holiday,2006-12-05,en,7.9439,85000000,205233866,Released,7.098,5612,Relativity Media,United States of America
1372,ok,Blood Diamond,2006-12-08,en,7.8083,100000000,171720398,Released,7.556,8279,Virtual Studios,Germany
2062,ok,Ratatouille,2007-06-28,en,18.0867,150000000,623726000,Released,7.839,18388,Pixar,United States of America
4638,ok,Hot Fuzz,2007-02-14,en,7.8938,12000000,80600000,Released,7.563,8280,Big Talk Studios,France
1949,ok,Zodiac,2007-03-02,en,10.6487,65000000,84785914,Released,7.528,11491,Paramount Pictures,United States of America
1271,ok,300,2007-03-07,en,10.4825,65000000,456082343,Released,7.197,14658,Virtual Studios,United States of America
7485,ok,Shooter,2007-03-22,en,12.6019,61000000,95700000,Released,7.118,5410,Paramount Pictures,United States of America
253768,not_found,,,,,,,,,,,
559,ok,Spider-Man 3,2007-05-01,en,16.4155,258000000,894983373,Released,6.455,15133,Laura Ziskin Productions,United States of America
4964,ok,Knocked Up,2007-06-01,en,7.1956,30000000,219900000,Released,6.305,4251,Apatow Productions,United States of America
1562,ok,28 Weeks Later,2007-04-26,en,8.6156,15000000,72304846,Released,6.606,5512,DNA Films,United Kingdom
810,ok,Shrek the Third,2007-05-17,en,9.3399,160000000,813367380,Released,6.306,9731,DreamWorks Animation,United States of America
285,ok,Pirates of the Caribbean: At World's End,2007-05-19,en,15.6142,300000000,961691209,Released,7.266,15377,Jerry Bruckheimer Films,United States of America
298,ok,Ocean's Thirteen,2007-06-05,en,5.8671,85000000,311312624,Released,6.726,6849,Warner Bros. Pictures,United States of America
1979,ok,Fantastic Four: Rise of the Silver Surfer,2007-06-13,en,6.1864,130000000,301913131,Released,5.632,8362,1492 Pictures,Germany
1991,ok,Death Proof,2007-05-22,en,5.5061,25000000,31126421,Released,6.84,5591,Dimension Films,United States of America
3021,ok,1408,2007-06-22,en,6.1477,25000000,133000000,Released,6.698,4858,Dimension Films,United States of America
1571,ok,Live Free or Die Hard,2007-06-20,en,7.07,110000000,383531464,Released,6.642,6308,Dune Entertainment,United Kingdom
1858,ok,Transformers,2007-06-27,en,4.1186,150000000,709709780,Released,6.823,12137,DreamWorks Pictures,United States of America
675,ok,Harry Potter and the Order of the Phoenix,2007-07-08,en,18.6281,150000000,938212738,Released,7.672,20711,Warner Bros. Pictures,United Kingdom
2270,ok,Stardust,2007-08-10,en,8.5481,70000000,137500000,Released,7.3,4418,Paramount Pictures,Iceland
35,ok,The Simpsons Movie,2007-07-25,en,7.4197,75000000,527068851,Released,7.0,8510,Gracie Films,United States of America
2503,ok,The Bourne Ultimatum,2007-08-03,en,7.6901,70000000,442824138,Released,7.436,8320,Universal Pictures,United States of America
8363,ok,Superbad,2007-08-17,en,10.8669,20000000,170800000,Released,7.26,8025,Columbia Pictures,United States of America
1992,ok,Planet Terror,2007-04-06,en,4.7885,23000000,11446172,Released,6.7,3803,Dimension Films,United States of America
5176,ok,3:10 to Yuma,2007-09-06,en,5.3227,55000000,70000000,Released,7.2,3997,Lionsgate,United States of America
5915,ok,Into the Wild,2007-09-21,en,7.3407,15000000,56255142,Released,7.798,10091,River Road Entertainment,United States of America
4538,ok,The Darjeeling Limited,2007-09-07,en,3.4465,16000000,24377151,Released,7.1,3936,Fox Searchlight Pictures,United States of America
4771,ok,Gone Baby Gone,2007-09-18,en,5.501,19000000,34600000,Released,7.3,4163,Miramax,United States of America
4982,ok,American Gangster,2007-11-02,en,9.0202,100000000,269755430,Released,7.6,5993,Film Rites,United States of America
6977,ok,No Country for Old Men,2007-11-09,en,12.0667,25000000,171627166,Released,7.951,13221,Miramax,United States of America
6479,ok,I Am Legend,2007-12-12,en,12.6818,150000000,585410052,Released,7.21,16752,Warner Bros. Pictures,United States of America
7326,ok,Juno,2007-12-05,en,6.0246,7500000,232372681,Released,7.059,7603,Mandate Pictures,United States of America
